;address;area;community;face;floor;link_url;price;rooms;square;title;uptime
167;浦明路99弄（一、二期）,浦城路99弄（;浦东 陆家嘴;仁恒滨江园;东北;高层/26层;2920694;16500;2室2厅;83;仁恒滨江园，如您所见，适合自住，出行方便;20160701
168;丁香路910弄;浦东 联洋;联洋年华;南北;低层/22层;3359419;12000;2室2厅;112;联洋年华，近地铁，看房末班车，精致户型;20160819
169;中山南路200弄;黄浦 黄浦滨江;金外滩花园;南北;中层/27层;3220525;16000;2室2厅;136;空气清新，上门实拍，南北直通，热租房源;20160710
170;龙柏二村;闵行 龙柏;龙柏二村;南北;中层/6层;2844163;5000;2室1厅;51;龙柏二村，地铁沿线，两室户，看房方便;20160627
171;零陵路789弄;徐汇 徐家汇;创世纪花园;南;中层/14层;3286008;13500;3室2厅;133;马上看房，改善住房，好楼层，抢手火热;20160716
172;北艾路1128弄1-28号,北艾路113;浦东 北蔡;金旋小区;暂无数据;中层/6层;3303015;3900;1室1厅;36;一室小户型，观望后悔莫及，热租房源，光线充足;20160723
173;双阳北路288弄;杨浦 黄兴公园;公园3000;南北;高层/11层;3307063;12000;3室2厅;144;公园3000，高区景观房，3室2厅，稀缺南北通;20160713
174;樱花路801弄，樱花路802弄，白杨路1;浦东 花木;大唐盛世花园;暂无数据;高层/17层;3338184;14000;3室2厅;150;看房有钥匙，采光这边独好，地铁房，3室2厅2卫;20160808
175;眉州路515弄;杨浦 东外滩;眉州路515弄;南北;高层/7层;3353170;3800;1室1厅;41;眉州路515弄，稀缺南北通，采光好，小户型;20160816
176;新镇路1060弄;闵行 七宝;三佳花苑;南北;中层/6层;1056664;4400;2室1厅;68;2室1厅，一链倾城，看房看疯了，有钥匙房源;20160413
177;宜山路2328弄;闵行 静安新城;九歌上郡;南北;中层/12层;3296158;10500;2室2厅;106;稀罕南北通，近地铁，看房方便，2室2厅;20160721
178;中华新路455弄;闸北 西藏北路;中华新路455弄;南北;中层/6层;1940138;4800;2室1厅;41;热门好房，高清实拍，一链倾城，地铁房;20160531
179;长阳路1220弄;杨浦 东外滩;霍兰公寓;南;中层/24层;3329159;5600;2室0厅;55;地铁房，看房看疯了，精致户型，观望后悔莫及;20160804
180;三门路510弄;杨浦 五角场;三门路510弄;南;高层/7层;3383501;3300;1室1厅;40;近地铁，温馨之家，视野开阔，上门实勘;20160710
181;古北路1398弄;长宁 古北;上城Uptown;南北;高层/18层;3352496;16000;2室2厅;106;上城Uptown，钥匙在手，闹中取静，地铁直达;20160612
182;威海路333弄,大沽路368弄（回搬房）;静安 南京西路;中凯城市之光（静安）;南;低层/34层;2846833;10500;2室1厅;80;适合自住，随时可看，上门实拍，近地铁;20160627
183;西藏南路555弄;黄浦 老西门;黄浦众鑫城;南北;中层/32层;3294389;16000;3室2厅;152;黄浦众鑫城，地铁房，南北户型，有爱有家;20160720
184;浦城路366弄;浦东 陆家嘴;菊园;南;中层/34层;3326654;12000;2室2厅;91;空气清新，两室户，高清实拍，有钥匙;20160803
185;肇嘉浜路999弄,肇嘉浜路889号;徐汇 徐家汇;兆丰帝景苑;南;高层/28层;1006806;15000;2室2厅;100;采光无敌好，出行方便，抢手火热，简约二室;20160428
186;中潭路33弄,远景路97弄,中潭路99弄;普陀 中远两湾城;中远两湾城;西南;高层/34层;3341143;6600;1室2厅;59;中远两湾城，高清实拍，马上看房，抢手火热;20160810
187;宛平南路1518弄, 云锦路183弄;徐汇 徐汇滨江;百汇园;暂无数据;中层/36层;1951296;18000;3室2厅;170;地铁直达，景观房，上门实勘，如您所见;20160601
188;枣庄路399弄;浦东 金杨;金桥瑞仕花园;南北;高层/12层;3338831;14000;2室2厅;116;观望后悔莫及，两室户，房型正气，有钥匙;20160809
189;徐家汇路515弄;黄浦 五里桥;汇龙新城;南;高层/33层;3328548;12000;2室2厅;98;适合自住，采光无遮挡，有爱有家，看房有钥匙;20160804
190;仙霞路579弄,茅台路601弄,茅台路5;长宁 仙霞;水霞小区;南;高层/6层;3290336;5500;2室0厅;51;水霞小区，如您所见，地铁沿线，2室0厅;20160718
191;丁香路910弄;浦东 联洋;联洋年华;南北;高层/22层;3164591;11000;2室2厅;112;联洋年华，地铁直达，视野很好，精致户型;20160707
192;丁香路910弄;浦东 联洋;联洋年华;南北;低层/21层;2867117;12000;2室2厅;113;热租房源，地铁房，上下楼方便，稀罕南北通;20160628
193;松林路333弄;浦东 源深;香榭丽花园;南北;高层/32层;3302269;13000;3室2厅;150;香榭丽花园，近地铁，有钥匙，真实在租;20160723
194;万航渡路858弄8号;静安 曹家渡;蓝朝部落;北;中层/32层;3320428;4500;1室1厅;34;放心好房，看房看疯了，景观房，1室1厅;20160731
195;浦城路366弄;浦东 陆家嘴;菊园;暂无数据;低层/34层;2740154;11000;2室2厅;103;生活很便利，低楼层，看房末班车，2室2厅;20160620
196;临平路133弄;虹口 临平路;瑞虹新城（二期）;南;中层/39层;3315813;11000;2室2厅;101;2室2厅2卫，看房末班车，观望后悔莫及，有钥匙房源;20160729
197;浦城路366弄;浦东 陆家嘴;菊园;南北;高层/35层;2787391;12000;2室2厅;103;南北直通，两室户，高清实拍，紧邻地铁;20160623
198;潍坊西路1弄,潍坊西路2弄;浦东 陆家嘴;世茂滨江花园;西北;高层/49层;2711796;20000;2室2厅;137;世茂滨江花园，地铁直达，远离雾霾带，适合自住;20160617
199;虹桥路168号;徐汇 徐家汇;东方曼哈顿;东南;低层/27层;2788416;18000;3室2厅;168;东方曼哈顿，低区出入方便，3室2厅2卫，交通便利;20160623
200;东新路88弄（一、二期）,东新路99弄（;普陀 武宁;新湖明珠城;南;高层/32层;3378885;7800;1室2厅;66;新湖明珠城，交通便利，温馨之家，采光这边独好;20160827
201;江浦路1188号;杨浦 周家嘴路;阳明新城;;中层/35层;3347581;7100;2室1厅;74;热租房源，近地铁，好楼层，上门实拍;20160813
202;丽园路1032弄1-17号（单号）;黄浦 打浦桥;丽园路1032弄;南;中层/6层;3346506;4300;1室1厅;39;丽园路1032弄，上门实拍，抢手火热，地铁沿线;20160812
203;陕西北路288号;静安 南京西路;骏豪国际;南;中层/29层;3341168;8500;1室1厅;51;骏豪国际，火爆热门，地铁房，有爱有家;20160810
204;文定路81弄1-2号;徐汇 徐家汇;锦汇苑;南北;低层/29层;3340834;9800;3室2厅;119;锦汇苑，看房看疯了，看房方便，3室2厅1卫;20160810
205;三门路510弄;杨浦 五角场;三门路510弄;南北;高层/7层;3340600;4300;2室1厅;49;三门路510弄，稀缺南北通，链家好房，采光无遮挡;20160810
206;延吉西路81弄,凤城二村;杨浦 控江路;凤城二村;北;中层/5层;3338462;3200;1室1厅;36;凤城二村，火热出租，光线充足，有钥匙房源;20160809
207;凤城三村,长岭路75弄,延吉西路80弄,;杨浦 控江路;凤城三村;南;低层/5层;3335739;3500;1室1厅;34;凤城三村，上下楼方便，近地铁，链家好房;20160807
208;北艾路1077弄2-73号;浦东 北蔡;大华锦绣华城（十一街区）;南北;中层/19层;3326771;8000;2室2厅;108;大华锦绣华城，钥匙房，2室2厅，看房看疯了;20160803
209;虹桥路168号;徐汇 徐家汇;东方曼哈顿;西南;中层/37层;3325393;13500;2室2厅;94;交通便利，适合自住，火热出租，空气清新;20160803
210;紫薇路667弄1-177号;浦东 张江;阳光花城;;高层/18层;3319624;8800;3室1厅;113;上门实拍，热推好房，3室1厅，享受好房;20160731
211;海门路609号;虹口 临平路;远虹大厦;南;高层/30层;3318881;7000;2室0厅;70;远虹大厦，采光无遮挡，地铁沿线，热门好房;20160731
212;中山南二路1057弄;徐汇 龙华;协昌小区;;低层/24层;3296418;5500;1室1厅;54;协昌小区，出行方便，高清实拍，温馨一室;20160721
213;控江路1200弄;杨浦 控江路;控江路1200弄;西北;中层/5层;3286499;3000;1室1厅;22;控江路1200弄，链家好房，近地铁，小户型;20160716
214;虬江路1431弄,虬江路1455弄,永兴;闸北 西藏北路;复元坊;南;高层/6层;3282055;3900;1室1厅;33;复元坊，看房方便，链家好房，温馨一室;20160714
215;镇坪路81弄,岚皋路166弄,岚皋路20;普陀 光新;太浜巷小区;南北;高层/6层;3251557;5200;2室1厅;49;2室1厅1卫，交通便利，上门实拍，马上看房;20160712
216;鞍山三村;杨浦 鞍山;鞍山三村;北;中层/5层;3226971;4000;1室0厅;29;上门实拍，1室0厅，黄金楼层，如您所见;20160710
217;双辽支路70弄;杨浦 鞍山;双辽支路70弄;东;高层/7层;2990431;3500;1室0厅;33;一链倾城，1室0厅，采光无敌好，上门实拍;20160706
218;黄金城道258弄（北区）,黄金城道259;长宁 古北;古北嘉年华庭;南;高层/15层;2980072;18000;2室2厅;113;古北嘉年华庭，抢手火热，有钥匙立即看，闹中取静;20160705
219;羽山路308弄，桃林路815弄;浦东 源深;陆家嘴花园;南北;高层/10层;2948034;12000;2室2厅;101;空气清新，南北直通，有钥匙立即看，如您所见;20160702
220;杜鹃路188弄;浦东 花木;新领地;;中层/29层;2930798;5800;1室1厅;61;新领地，一室小户型，上门实拍，马上看房;20160701
221;潍坊路238弄, 潍坊路252弄, 潍坊;浦东 源深;竹园新村（浦东）;南北;中层/6层;2923763;6600;2室1厅;53;房型正气，上门实勘，观望后悔莫及，火热出租;20160701
222;真华路388弄;普陀 万里;中环锦园;南;低层/26层;2921506;7300;2室2厅;101;中环锦园，高清实拍，低楼层，地铁直达;20160701
223;中潭路33弄,远景路97弄,中潭路99弄;普陀 中远两湾城;中远两湾城;南;低层/33层;2921401;8000;2室2厅;102;中远两湾城，上门实勘，地铁直达，马上看房;20160701
224;大连路1288弄, 控江路2200号, ;杨浦 鞍山;和平花苑;南;低层/34层;2905407;7900;2室2厅;85;来电即看，出行方便，上门实勘，链家房源;20160630
225;紫藤路99弄;闵行 龙柏;紫藤居（公寓）;南;高层/11层;2873745;6500;1室1厅;52;有钥匙立即看，远离雾霾带，地铁房，高清实拍;20160629
226;中潭路33弄,远景路97弄,中潭路99弄;普陀 中远两湾城;中远两湾城;南北;低层/32层;2858669;9000;2室2厅;109;上门实拍，南北直通，2室2厅1卫，低区出入方便;20160628
227;宜山路2328弄;闵行 静安新城;九歌上郡;南北;高层/12层;2756678;11000;2室2厅;106;高清实拍，两室户，高区景观房，房型正气;20160621
228;陕西北路288号;静安 南京西路;骏豪国际;西;高层/29层;2756208;9000;1室1厅;50;高区采光好，热门好房，地铁房，高清实拍;20160621
229;何家湾路111弄,国权北路828弄,高逸;宝山 高境;美岸栖庭（公寓）;南北;高层/18层;2707778;6500;2室2厅;96;美岸栖庭，高清实拍，看房看疯了，稀缺南北通;20160617
230;真华路388弄;普陀 万里;中环锦园;南北;低层/28层;2707735;6800;2室2厅;105;中环锦园，高清实拍，低区出入方便，抢手火热;20160617
231;眉州路515弄;杨浦 东外滩;眉州路515弄;南;高层/7层;3316535;4000;1室0厅;33;一室小户型，有钥匙，采光无敌好，实地看房;20160730
232;尚博路366弄,尚博路518弄,尚博路5;浦东 三林;金地湾流域（公寓）;;低层/14层;3300379;7000;2室2厅;89;金地湾流域，地铁房，热门带看，好房好心情;20160722
233;新镇路876弄;闵行 七宝;宝仪花苑;南北;高层/6层;3329800;3800;1室1厅;53;宝仪花苑，温馨之家，业主降价，高清实拍;20160805
234;微山新村;浦东 塘桥;微山新村;暂无数据;高层/5层;1521494;4000;1室1厅;41;地铁沿线，视野开阔，上门实勘，随到随看;20160519
235;真北路4333弄;宝山 大华;中环1号（一期）;暂无数据;高层/14层;3318984;4000;1室2厅;56;中环1号，毗邻地铁，高清实拍，热门房源;20160731
236;虹莘路3553弄;闵行 静安新城;红明二村;南;高层/6层;3344041;4600;1室1厅;40;上门实拍，地铁沿线，热门带看，采光好;20160811
237;平型关路1083弄（一、二期）,平型关路;闸北 大宁;慧芝湖花园;南北;高层/31层;3364200;10000;2室2厅;109;慧芝湖花园，热门带看，错过不再有，2室2厅2卫;20160820
238;建国新路77弄;黄浦 老西门;公馆77;南北;高层/19层;3273775;22000;3室2厅;147;公馆77，降价出租，3室2厅2卫，南北通;20160713
239;田林东路100弄;徐汇 田林;爱建园;南;中层/14层;3348067;13500;3室2厅;138;3室2厅，好房好心情，黄金楼层，实地看房;20160813
240;凤城三村,长岭路75弄,延吉西路80弄,;杨浦 控江路;凤城三村;南;高层/5层;3375009;2500;1室0厅;34;凤城三村，热门房源，上门实拍，毗邻地铁;20160825
241;广元西路88号,广元西路98号,广元西路;徐汇 徐家汇;名仕苑;南北;中层/33层;3296253;17000;3室2厅;129;名仕苑，刚刚降价，上门实勘，随时看房;20160721
242;沪闵路7580弄111支弄;闵行 古美;南方城;南;高层/14层;3380871;6800;2室2厅;88;南方城，错过不再有，随到随看，实地看房;20160828
243;镇坪路48弄;普陀 光新;嘉富利大厦;北;中层/25层;3371007;6500;2室1厅;80;嘉富利大厦，实地看房，地铁直达，随时可看;20160824
244;御桥路2066弄，御水路199弄，御桥路;浦东 御桥;地杰国际城;南;低层/26层;3367700;7000;2室2厅;102;地杰国际城，看房有钥匙，生活很便利，2室2厅1卫;20160822
245;漕宝路1467弄;闵行 静安新城;静安新城（三区）;东南;中层/7层;3366964;5200;2室1厅;60;人气房源，业主降价，毗邻地铁，真实在租;20160821
246;蒲汇塘路50号,漕溪北路玉兰花苑;徐汇 徐家汇;玉兰花苑;东;中层/25层;3365377;9900;2室1厅;110;精致户型，链家房源，钥匙房，紧邻地铁;20160821
247;古美西路316弄30-166号;闵行 古美;古美西路316弄;南;高层/6层;3364387;5300;2室2厅;73;适合自住，刚刚降价，高清实拍，享受好房;20160820
248;虹莘路3800弄;闵行 金汇;风度国际;南北;中层/9层;2247240;15500;4室2厅;158;风度国际，黄金楼层，链家房源，上门实拍;20160613
249;黄兴路1号;杨浦 周家嘴路;中通大厦;南;高层/29层;2218229;5000;1室1厅;74;上门实拍，温馨之家，远离雾霾带，有钥匙立即看;20160612
250;杜鹃路188弄;浦东 花木;新领地;南;中层/29层;2119226;7500;2室2厅;105;新领地，好房好心情，上门实勘，毗邻地铁;20160607
251;春泉路45弄;浦东 唐镇;毕加索小镇（一期）（公寓）;南北;中层/8层;1917354;4500;3室1厅;93;链家好房，3房出租，上门实拍，南北直通;20160531
252;长寿路999弄;静安 曹家渡;达安花园;西北;高层/19层;1583540;8800;1室1厅;70;钥匙在手，上门实拍，看房看疯了，温馨一室;20160828
253;辛耕路100弄,肇嘉浜路1029弄18号;徐汇 徐家汇;永新花苑;南北;高层/34层;1488391;17000;2室2厅;109;交通方便，采光无敌好，热门好房，有钥匙立即看;20160519
254;武宁一村;普陀 武宁;武宁一村;南;高层/6层;1044878;5200;2室1厅;44;交通便利，简约二室，高清实拍，看房看疯了;20160622
255;沪亭路240弄;松江 九亭;美丽星城;南北;低层/12层;1042774;4800;2室2厅;87;简约二室，上门实拍，低区出入方便，热门好房;20160414
256;樱花路801弄，樱花路802弄，白杨路1;浦东 花木;大唐盛世花园;南北;高层/14层;1006516;12000;2室2厅;96;大唐盛世花园，马上看房，出行方便，高清实拍;20160311
257;零陵路751弄;徐汇 徐家汇;电影华苑;西南;低层/33层;1006189;9500;1室2厅;65;看房方便，1室2厅，低楼层，出行方便;20160615
258;零陵路789弄;徐汇 徐家汇;创世纪花园;南北;低层/34层;1005070;13000;3室2厅;142;看房末班车，舒适三室，马上看房，上门实勘;20160606
